// HCs - 2025-09-05T20:39:10.043Z
//notes:Word of Crota - Rank 1, Tier S by TheAegisRelic __ Column 1: Repulsor Brace, Dragonfly __ Column 2: Destabilizing Rounds __ Origin Trait: Cursed Thrall
dimwishlist:item=586671776&perks=247725512,3007133316,1380061575
dimwishlist:item=586671776&perks=2938480696,4104185692,1380061575
dimwishlist:item=586671776&perks=2938480696,3007133316,1380061575
dimwishlist:item=586671776&perks=3523296417,124408337,1380061575
dimwishlist:item=586671776&perks=3523296417,1171887445,1380061575
dimwishlist:item=586671776&perks=1906147653,124408337,1380061575
dimwishlist:item=586671776&perks=1906147653,1171887445,1380061575
dimwishlist:item=586671776&perks=3523296417,3038247973,1380061575
dimwishlist:item=586671776&perks=3523296417,64866129,1380061575
dimwishlist:item=586671776&perks=1906147653,3038247973,1380061575
dimwishlist:item=586671776&perks=1906147653,64866129,1380061575
dimwishlist:item=586671776&perks=3523296417,4104185692,1380061575
dimwishlist:item=586671776&perks=3523296417,3007133316,1380061575
dimwishlist:item=586671776&perks=1906147653,4104185692,1380061575
dimwishlist:item=586671776&perks=1906147653,3007133316,1380061575
dimwishlist:item=1856262127&perks=247725512,124408337,1380061575
dimwishlist:item=1856262127&perks=247725512,1171887445,1380061575
dimwishlist:item=1856262127&perks=2938480696,124408337,1380061575
dimwishlist:item=1856262127&perks=2938480696,1171887445,1380061575
dimwishlist:item=1856262127&perks=247725512,3038247973,1380061575
dimwishlist:item=1856262127&perks=247725512,64866129,1380061575
dimwishlist:item=1856262127&perks=2938480696,3038247973,1380061575
dimwishlist:item=1856262127&perks=2938480696,64866129,1380061575
dimwishlist:item=1856262127&perks=247725512,4104185692,1380061575
dimwishlist:item=1856262127&perks=247725512,3007133316,1380061575
dimwishlist:item=1856262127&perks=2938480696,4104185692,1380061575
dimwishlist:item=1856262127&perks=2938480696,3007133316,1380061575
dimwishlist:item=1856262127&perks=3523296417,124408337,1380061575
dimwishlist:item=1856262127&perks=3523296417,1171887445,1380061575
dimwishlist:item=1856262127&perks=1906147653,124408337,1380061575
dimwishlist:item=1856262127&perks=1906147653,1171887445,1380061575
dimwishlist:item=1856262127&perks=3523296417,3038247973,1380061575
dimwishlist:item=1856262127&perks=3523296417,64866129,1380061575
dimwishlist:item=1856262127&perks=1906147653,3038247973,1380061575
dimwishlist:item=1856262127&perks=1906147653,64866129,1380061575
dimwishlist:item=1856262127&perks=3523296417,4104185692,1380061575
dimwishlist:item=1856262127&perks=3523296417,3007133316,1380061575
dimwishlist:item=1856262127&perks=1906147653,4104185692,1380061575
dimwishlist:item=1856262127&perks=1906147653,3007133316,1380061575
dimwishlist:item=3240434620&perks=247725512,124408337,1380061575
dimwishlist:item=3240434620&perks=247725512,1171887445,1380061575
dimwishlist:item=3240434620&perks=2938480696,124408337,1380061575
dimwishlist:item=3240434620&perks=2938480696,1171887445,1380061575
dimwishlist:item=3240434620&perks=247725512,3038247973,1380061575
dimwishlist:item=3240434620&perks=247725512,64866129,1380061575
dimwishlist:item=3240434620&perks=2938480696,3038247973,1380061575
dimwishlist:item=3240434620&perks=2938480696,64866129,1380061575
dimwishlist:item=3240434620&perks=247725512,4104185692,1380061575
dimwishlist:item=3240434620&perks=247725512,3007133316,1380061575
dimwishlist:item=3240434620&perks=2938480696,4104185692,1380061575
dimwishlist:item=3240434620&perks=2938480696,3007133316,1380061575
dimwishlist:item=3240434620&perks=3523296417,124408337,1380061575
dimwishlist:item=3240434620&perks=3523296417,1171887445,1380061575
dimwishlist:item=3240434620&perks=1906147653,124408337,1380061575
dimwishlist:item=3240434620&perks=1906147653,1171887445,1380061575
dimwishlist:item=3240434620&perks=3523296417,3038247973,1380061575
dimwishlist:item=3240434620&perks=3523296417,64866129,1380061575
dimwishlist:item=3240434620&perks=1906147653,3038247973,1380061575
dimwishlist:item=3240434620&perks=1906147653,64866129,1380061575
dimwishlist:item=3240434620&perks=3523296417,4104185692,1380061575
dimwishlist:item=3240434620&perks=3523296417,3007133316,1380061575
dimwishlist:item=3240434620&perks=1906147653,4104185692,1380061575
dimwishlist:item=3240434620&perks=1906147653,3007133316,1380061575



//notes:Eyasluna - Rank 30, Tier D by TheAegisRelic __ Column 1: Rapid Hit, Unrelenting __ Column 2: Headstone __ Origin Trait: None
dimwishlist:item=235827225&perks=247725512,124408337
dimwishlist:item=235827225&perks=247725512,1171887445
dimwishlist:item=235827225&perks=2938480696,124408337
dimwishlist:item=235827225&perks=2938480696,1171887445
dimwishlist:item=235827225&perks=3108830275,124408337
dimwishlist:item=235827225&perks=3108830275,1171887445
dimwishlist:item=235827225&perks=855168139,124408337
dimwishlist:item=235827225&perks=855168139,1171887445



//notes:Spare Rations - Rank 31, Tier D by TheAegisRelic __ Column 1: Rapid Hit __ Column 2: Kinetic Tremors, Kill Clip __ Origin Trait: Disaster Plan
dimwishlist:item=3116356268&perks=247725512,3891536761,1004814308
dimwishlist:item=3116356268&perks=247725512,1549370717,1004814308
dimwishlist:item=3116356268&perks=2938480696,3891536761,1004814308
dimwishlist:item=3116356268&perks=2938480696,1549370717,1004814308
dimwishlist:item=3116356268&perks=247725512,1015611457,1004814308
dimwishlist:item=3116356268&perks=247725512,2923251173,1004814308
dimwishlist:item=3116356268&perks=2938480696,1015611457,1004814308
dimwishlist:item=3116356268&perks=2938480696,2923251173,1004814308
dimwishlist:item=3236112986&perks=247725512,3891536761,1004814308
dimwishlist:item=3236112986&perks=247725512,1549370717,1004814308
dimwishlist:item=3236112986&perks=2938480696,3891536761,1004814308
dimwishlist:item=3236112986&perks=2938480696,1549370717,1004814308
dimwishlist:item=3236112986&perks=247725512,1015611457,1004814308
dimwishlist:item=3236112986&perks=247725512,2923251173,1004814308
dimwishlist:item=3236112986&perks=2938480696,1015611457,1004814308
dimwishlist:item=3236112986&perks=2938480696,2923251173,1004814308



//notes:Better Devils - Rank 32, Tier D by TheAegisRelic __ Column 1: Enlightened Action, Demolitionist, Slice __ Column 2: Explosive Payload, Hatchling, Frenzy __ Origin Trait: One Quiet Moment
dimwishlist:item=153979397&perks=777589557,3038247973,4091460919
dimwishlist:item=153979397&perks=777589557,64866129,4091460919
dimwishlist:item=153979397&perks=1771736209,3038247973,4091460919
dimwishlist:item=153979397&perks=1771736209,64866129,4091460919
dimwishlist:item=153979397&perks=777589557,831391274,4091460919
dimwishlist:item=153979397&perks=777589557,102912326,4091460919
dimwishlist:item=153979397&perks=1771736209,831391274,4091460919
dimwishlist:item=153979397&perks=1771736209,102912326,4091460919
dimwishlist:item=153979397&perks=777589557,4104185692,4091460919
dimwishlist:item=153979397&perks=777589557,3007133316,4091460919
dimwishlist:item=153979397&perks=1771736209,4104185692,4091460919
dimwishlist:item=153979397&perks=1771736209,3007133316,4091460919
dimwishlist:item=153979397&perks=3523296417,3038247973,4091460919
dimwishlist:item=153979397&perks=3523296417,64866129,4091460919
dimwishlist:item=153979397&perks=1906147653,3038247973,4091460919
dimwishlist:item=153979397&perks=1906147653,64866129,4091460919
dimwishlist:item=153979397&perks=3523296417,831391274,4091460919
dimwishlist:item=153979397&perks=3523296417,102912326,4091460919
dimwishlist:item=153979397&perks=1906147653,831391274,4091460919
dimwishlist:item=153979397&perks=1906147653,102912326,4091460919
dimwishlist:item=153979397&perks=3523296417,4104185692,4091460919
dimwishlist:item=153979397&perks=3523296417,3007133316,4091460919
dimwishlist:item=153979397&perks=1906147653,4104185692,4091460919
dimwishlist:item=153979397&perks=1906147653,3007133316,4091460919
dimwishlist:item=153979397&perks=923806249,3038247973,4091460919
dimwishlist:item=153979397&perks=923806249,64866129,4091460919
dimwishlist:item=153979397&perks=3422796781,3038247973,4091460919
dimwishlist:item=153979397&perks=3422796781,64866129,4091460919
dimwishlist:item=153979397&perks=923806249,831391274,4091460919
dimwishlist:item=153979397&perks=923806249,102912326,4091460919
dimwishlist:item=153979397&perks=3422796781,831391274,4091460919
dimwishlist:item=153979397&perks=3422796781,102912326,4091460919
dimwishlist:item=153979397&perks=923806249,4104185692,4091460919
dimwishlist:item=153979397&perks=923806249,3007133316,4091460919
dimwishlist:item=153979397&perks=3422796781,4104185692,4091460919
dimwishlist:item=153979397&perks=3422796781,3007133316,4091460919
dimwishlist:item=1048266744&perks=777589557,3038247973,4091460919
dimwishlist:item=1048266744&perks=777589557,64866129,4091460919
dimwishlist:item=1048266744&perks=1771736209,3038247973,4091460919
dimwishlist:item=1048266744&perks=1771736209,64866129,4091460919
dimwishlist:item=1048266744&perks=777589557,831391274,4091460919
dimwishlist:item=1048266744&perks=777589557,102912326,4091460919
dimwishlist:item=1048266744&perks=1771736209,831391274,4091460919
dimwishlist:item=1048266744&perks=1771736209,102912326,4091460919
dimwishlist:item=1048266744&perks=777589557,4104185692,4091460919
dimwishlist:item=1048266744&perks=777589557,3007133316,4091460919
dimwishlist:item=1048266744&perks=1771736209,4104185692,4091460919
dimwishlist:item=1048266744&perks=1771736209,3007133316,4091460919
dimwishlist:item=1048266744&perks=3523296417,3038247973,4091460919
dimwishlist:item=1048266744&perks=3523296417,64866129,4091460919
dimwishlist:item=1048266744&perks=1906147653,3038247973,4091460919
dimwishlist:item=1048266744&perks=1906147653,64866129,4091460919
dimwishlist:item=1048266744&perks=3523296417,831391274,4091460919
dimwishlist:item=1048266744&perks=3523296417,102912326,4091460919
dimwishlist:item=1048266744&perks=1906147653,831391274,4091460919
dimwishlist:item=1048266744&perks=1906147653,102912326,4091460919
dimwishlist:item=1048266744&perks=3523296417,4104185692,4091460919
dimwishlist:item=1048266744&perks=3523296417,3007133316,4091460919
dimwishlist:item=1048266744&perks=1906147653,4104185692,4091460919
dimwishlist:item=1048266744&perks=1906147653,3007133316,4091460919
dimwishlist:item=1048266744&perks=923806249,3038247973,4091460919
dimwishlist:item=1048266744&perks=923806249,64866129,4091460919
dimwishlist:item=1048266744&perks=3422796781,3038247973,4091460919
dimwishlist:item=1048266744&perks=3422796781,64866129,4091460919
dimwishlist:item=1048266744&perks=923806249,831391274,4091460919
dimwishlist:item=1048266744&perks=923806249,102912326,4091460919
dimwishlist:item=1048266744&perks=3422796781,831391274,4091460919
dimwishlist:item=1048266744&perks=3422796781,102912326,4091460919
dimwishlist:item=1048266744&perks=923806249,4104185692,4091460919
dimwishlist:item=1048266744&perks=923806249,3007133316,4091460919
dimwishlist:item=1048266744&perks=3422796781,4104185692,4091460919
dimwishlist:item=1048266744&perks=3422796781,3007133316,4091460919
dimwishlist:item=4152016199&perks=777589557,3038247973,4091460919
dimwishlist:item=4152016199&perks=777589557,64866129,4091460919
dimwishlist:item=4152016199&perks=1771736209,3038247973,4091460919
dimwishlist:item=4152016199&perks=1771736209,64866129,4091460919
dimwishlist:item=4152016199&perks=777589557,831391274,4091460919
dimwishlist:item=4152016199&perks=777589557,102912326,4091460919
dimwishlist:item=4152016199&perks=1771736209,831391274,4091460919
dimwishlist:item=4152016199&perks=1771736209,102912326,4091460919
dimwishlist:item=4152016199&perks=777589557,4104185692,4091460919
dimwishlist:item=4152016199&perks=777589557,3007133316,4091460919
dimwishlist:item=4152016199&perks=1771736209,4104185692,4091460919
dimwishlist:item=4152016199&perks=1771736209,3007133316,4091460919
dimwishlist:item=4152016199&perks=3523296417,3038247973,4091460919
dimwishlist:item=4152016199&perks=3523296417,64866129,4091460919
dimwishlist:item=4152016199&perks=1906147653,3038247973,4091460919
dimwishlist:item=4152016199&perks=1906147653,64866129,4091460919
dimwishlist:item=4152016199&perks=3523296417,831391274,4091460919
dimwishlist:item=4152016199&perks=3523296417,102912326,4091460919
dimwishlist:item=4152016199&perks=1906147653,831391274,4091460919
dimwishlist:item=4152016199&perks=1906147653,102912326,4091460919
dimwishlist:item=4152016199&perks=3523296417,4104185692,4091460919
dimwishlist:item=4152016199&perks=3523296417,3007133316,4091460919
dimwishlist:item=4152016199&perks=1906147653,4104185692,4091460919
dimwishlist:item=4152016199&perks=1906147653,3007133316,4091460919
dimwishlist:item=4152016199&perks=923806249,3038247973,4091460919
dimwishlist:item=4152016199&perks=923806249,64866129,4091460919
dimwishlist:item=4152016199&perks=3422796781,3038247973,4091460919
dimwishlist:item=4152016199&perks=3422796781,64866129,4091460919
dimwishlist:item=4152016199&perks=923806249,831391274,4091460919
dimwishlist:item=4152016199&perks=923806249,102912326,4091460919
dimwishlist:item=4152016199&perks=3422796781,831391274,4091460919
dimwishlist:item=4152016199&perks=3422796781,102912326,4091460919
dimwishlist:item=4152016199&perks=923806249,4104185692,4091460919
dimwishlist:item=4152016199&perks=923806249,3007133316,4091460919
dimwishlist:item=4152016199&perks=3422796781,4104185692,4091460919
dimwishlist:item=4152016199&perks=3422796781,3007133316,4091460919



//notes:Targeted Redaction - Rank 33, Tier D by TheAegisRelic __ Column 1: Outlaw __ Column 2: Destabilizing Rounds, Explosive Payload __ Origin Trait: Unsated Hunger
dimwishlist:item=3890055324&perks=1168162263,2048641572,2053642371
dimwishlist:item=3890055324&perks=1168162263,1926441324,2053642371
dimwishlist:item=3890055324&perks=1347741687,2048641572,2053642371
dimwishlist:item=3890055324&perks=1347741687,1926441324,2053642371
dimwishlist:item=3890055324&perks=1168162263,3038247973,2053642371
dimwishlist:item=3890055324&perks=1168162263,64866129,2053642371
dimwishlist:item=3890055324&perks=1347741687,3038247973,2053642371
dimwishlist:item=3890055324&perks=1347741687,64866129,2053642371



//notes:Combined Action - Rank 34, Tier D by TheAegisRelic __ Column 1: Eddy Current __ Column 2: Voltshot __ Origin Trait: Field-Tested
dimwishlist:item=1331824604&perks=684456054,2173046394,2120661319
dimwishlist:item=1331824604&perks=684456054,1720528630,2120661319
dimwishlist:item=1331824604&perks=2785334058,2173046394,2120661319
dimwishlist:item=1331824604&perks=2785334058,1720528630,2120661319



//notes:Round Robin - Rank 35, Tier D by TheAegisRelic __ Column 1: Keep Away, Subsistence __ Column 2: Hatchling, Golden Tricorn __ Origin Trait: Nanotech Tracer Rockets
dimwishlist:item=2034215657&perks=3619207468,831391274,164468655
dimwishlist:item=2034215657&perks=3619207468,102912326,164468655
dimwishlist:item=2034215657&perks=3198323828,831391274,164468655
dimwishlist:item=2034215657&perks=3198323828,102912326,164468655
dimwishlist:item=2034215657&perks=3619207468,2610012052,164468655
dimwishlist:item=2034215657&perks=3619207468,4290541820,164468655
dimwishlist:item=2034215657&perks=3198323828,2610012052,164468655
dimwishlist:item=2034215657&perks=3198323828,4290541820,164468655
dimwishlist:item=2034215657&perks=1820235745,831391274,164468655
dimwishlist:item=2034215657&perks=1820235745,102912326,164468655
dimwishlist:item=2034215657&perks=4245865861,831391274,164468655
dimwishlist:item=2034215657&perks=4245865861,102912326,164468655
dimwishlist:item=2034215657&perks=1820235745,2610012052,164468655
dimwishlist:item=2034215657&perks=1820235745,4290541820,164468655
dimwishlist:item=2034215657&perks=4245865861,2610012052,164468655
dimwishlist:item=2034215657&perks=4245865861,4290541820,164468655



//notes:Rose - Rank 36, Tier E by TheAegisRelic __ Column 1: Rapid Hit __ Column 2: Explosive Payload __ Origin Trait: None
dimwishlist:item=882778888&perks=247725512,3038247973
dimwishlist:item=882778888&perks=247725512,64866129
dimwishlist:item=882778888&perks=2938480696,3038247973
dimwishlist:item=882778888&perks=2938480696,64866129
dimwishlist:item=2429822976&perks=247725512,3038247973
dimwishlist:item=2429822976&perks=247725512,64866129
dimwishlist:item=2429822976&perks=2938480696,3038247973
dimwishlist:item=2429822976&perks=2938480696,64866129



//notes:Cantata-57 - Rank 37, Tier E by TheAegisRelic __ Column 1: Rapid Hit __ Column 2: Timed Payload __ Origin Trait: Suros Synergy
dimwishlist:item=372697604&perks=247725512,1954620775,4008116374
dimwishlist:item=372697604&perks=247725512,1562897767,4008116374
dimwishlist:item=372697604&perks=2938480696,1954620775,4008116374
dimwishlist:item=372697604&perks=2938480696,1562897767,4008116374



//notes:Optative - Rank 38, Tier E by TheAegisRelic __ Column 1: Repulsor Brace, Demolitionist, Attrition Orbs __ Column 2: Golden Tricorn, Wellspring __ Origin Trait: Nano-Munitions
dimwishlist:item=2138599001&perks=776531651,2610012052,19542588
dimwishlist:item=2138599001&perks=776531651,4290541820,19542588
dimwishlist:item=2138599001&perks=2541826827,2610012052,19542588
dimwishlist:item=2138599001&perks=2541826827,4290541820,19542588
dimwishlist:item=2138599001&perks=776531651,3592538738,19542588
dimwishlist:item=2138599001&perks=776531651,2675361166,19542588
dimwishlist:item=2138599001&perks=2541826827,3592538738,19542588
dimwishlist:item=2138599001&perks=2541826827,2675361166,19542588
dimwishlist:item=2138599001&perks=3523296417,2610012052,19542588
dimwishlist:item=2138599001&perks=3523296417,4290541820,19542588
dimwishlist:item=2138599001&perks=1906147653,2610012052,19542588
dimwishlist:item=2138599001&perks=1906147653,4290541820,19542588
dimwishlist:item=2138599001&perks=3523296417,3592538738,19542588
dimwishlist:item=2138599001&perks=3523296417,2675361166,19542588
dimwishlist:item=2138599001&perks=1906147653,3592538738,19542588
dimwishlist:item=2138599001&perks=1906147653,2675361166,19542588
dimwishlist:item=2138599001&perks=243981275,2610012052,19542588
dimwishlist:item=2138599001&perks=243981275,4290541820,19542588
dimwishlist:item=2138599001&perks=984655331,2610012052,19542588
dimwishlist:item=2138599001&perks=984655331,4290541820,19542588
dimwishlist:item=2138599001&perks=243981275,3592538738,19542588
dimwishlist:item=2138599001&perks=243981275,2675361166,19542588
dimwishlist:item=2138599001&perks=984655331,3592538738,19542588
dimwishlist:item=2138599001&perks=984655331,2675361166,19542588
dimwishlist:item=2817683783&perks=776531651,2610012052,19542588
dimwishlist:item=2817683783&perks=776531651,4290541820,19542588
dimwishlist:item=2817683783&perks=2541826827,2610012052,19542588
dimwishlist:item=2817683783&perks=2541826827,4290541820,19542588
dimwishlist:item=2817683783&perks=776531651,3592538738,19542588
dimwishlist:item=2817683783&perks=776531651,2675361166,19542588
dimwishlist:item=2817683783&perks=2541826827,3592538738,19542588
dimwishlist:item=2817683783&perks=2541826827,2675361166,19542588
dimwishlist:item=2817683783&perks=3523296417,2610012052,19542588
dimwishlist:item=2817683783&perks=3523296417,4290541820,19542588
dimwishlist:item=2817683783&perks=1906147653,2610012052,19542588
dimwishlist:item=2817683783&perks=1906147653,4290541820,19542588
dimwishlist:item=2817683783&perks=3523296417,3592538738,19542588
dimwishlist:item=2817683783&perks=3523296417,2675361166,19542588
dimwishlist:item=2817683783&perks=1906147653,3592538738,19542588
dimwishlist:item=2817683783&perks=1906147653,2675361166,19542588
dimwishlist:item=2817683783&perks=243981275,2610012052,19542588
dimwishlist:item=2817683783&perks=243981275,4290541820,19542588
dimwishlist:item=2817683783&perks=984655331,2610012052,19542588
dimwishlist:item=2817683783&perks=984655331,4290541820,19542588
dimwishlist:item=2817683783&perks=243981275,3592538738,19542588
dimwishlist:item=2817683783&perks=243981275,2675361166,19542588
dimwishlist:item=2817683783&perks=984655331,3592538738,19542588
dimwishlist:item=2817683783&perks=984655331,2675361166,19542588



//notes:IKELOS_HC_V1.0.3 - Rank 39, Tier E by TheAegisRelic __ Column 1: Rapid Hit __ Column 2: Repulsor Brace, Golden Tricorn, Frenzy __ Origin Trait: Rasputin's Arsenal
dimwishlist:item=1731355324&perks=247725512,776531651,566815328
dimwishlist:item=1731355324&perks=247725512,2541826827,566815328
dimwishlist:item=1731355324&perks=2938480696,776531651,566815328
dimwishlist:item=1731355324&perks=2938480696,2541826827,566815328
dimwishlist:item=1731355324&perks=247725512,2610012052,566815328
dimwishlist:item=1731355324&perks=247725512,4290541820,566815328
dimwishlist:item=1731355324&perks=2938480696,2610012052,566815328
dimwishlist:item=1731355324&perks=2938480696,4290541820,566815328
dimwishlist:item=1731355324&perks=247725512,4104185692,566815328
dimwishlist:item=1731355324&perks=247725512,3007133316,566815328
dimwishlist:item=1731355324&perks=2938480696,4104185692,566815328
dimwishlist:item=1731355324&perks=2938480696,3007133316,566815328



//notes:Malediction - Rank 40, Tier E by TheAegisRelic __ Column 1: Enlightened Action __ Column 2: Explosive Payload __ Origin Trait: Wild Card
dimwishlist:item=3337727085&perks=777589557,3038247973,1050127423
dimwishlist:item=3337727085&perks=777589557,64866129,1050127423
dimwishlist:item=3337727085&perks=1771736209,3038247973,1050127423
dimwishlist:item=3337727085&perks=1771736209,64866129,1050127423



//notes:Bottom Dollar - Rank 41, Tier E by TheAegisRelic __ Column 1: Rapid Hit __ Column 2: Dragonfly, Explosive Payload __ Origin Trait: Gun and Run
dimwishlist:item=1046651176&perks=247725512,2848615171,515704826
dimwishlist:item=1046651176&perks=247725512,169755979,515704826
dimwishlist:item=1046651176&perks=2938480696,2848615171,515704826
dimwishlist:item=1046651176&perks=2938480696,169755979,515704826
dimwishlist:item=1046651176&perks=247725512,3038247973,515704826
dimwishlist:item=1046651176&perks=247725512,64866129,515704826
dimwishlist:item=1046651176&perks=2938480696,3038247973,515704826
dimwishlist:item=1046651176&perks=2938480696,64866129,515704826



//notes:Crimil's Dagger - Rank 42, Tier E by TheAegisRelic __ Column 1: Enlightened Action __ Column 2: Explosive Payload __ Origin Trait: Hakke Breach Armaments
dimwishlist:item=198854575&perks=777589557,3038247973,1607056502
dimwishlist:item=198854575&perks=777589557,64866129,1607056502
dimwishlist:item=198854575&perks=1771736209,3038247973,1607056502
dimwishlist:item=198854575&perks=1771736209,64866129,1607056502
dimwishlist:item=3649055823&perks=777589557,3038247973,1607056502
dimwishlist:item=3649055823&perks=777589557,64866129,1607056502
dimwishlist:item=3649055823&perks=1771736209,3038247973,1607056502
dimwishlist:item=3649055823&perks=1771736209,64866129,1607056502
dimwishlist:item=4292849692&perks=777589557,3038247973,1607056502
dimwishlist:item=4292849692&perks=777589557,64866129,1607056502
dimwishlist:item=4292849692&perks=1771736209,3038247973,1607056502
dimwishlist:item=4292849692&perks=1771736209,64866129,1607056502



//notes:True Prophecy - Rank 43, Tier E by TheAegisRelic __ Column 1: Grave Robber, Field Prep __ Column 2: Explosive Payload, Timed Payload __ Origin Trait: None
dimwishlist:item=408440598&perks=1631667848,3038247973
dimwishlist:item=408440598&perks=1631667848,64866129
dimwishlist:item=408440598&perks=402033656,3038247973
dimwishlist:item=408440598&perks=402033656,64866129
dimwishlist:item=408440598&perks=1631667848,1954620775
dimwishlist:item=408440598&perks=1631667848,1562897767
dimwishlist:item=408440598&perks=402033656,1954620775
dimwishlist:item=408440598&perks=402033656,1562897767
dimwishlist:item=408440598&perks=777589559,3038247973
dimwishlist:item=408440598&perks=777589559,64866129
dimwishlist:item=408440598&perks=2308090567,3038247973
dimwishlist:item=408440598&perks=2308090567,64866129
dimwishlist:item=408440598&perks=777589559,1954620775
dimwishlist:item=408440598&perks=777589559,1562897767
dimwishlist:item=408440598&perks=2308090567,1954620775
dimwishlist:item=408440598&perks=2308090567,1562897767
dimwishlist:item=2742838700&perks=1631667848,3038247973
dimwishlist:item=2742838700&perks=1631667848,64866129
dimwishlist:item=2742838700&perks=402033656,3038247973
dimwishlist:item=2742838700&perks=402033656,64866129
dimwishlist:item=2742838700&perks=1631667848,1954620775
dimwishlist:item=2742838700&perks=1631667848,1562897767
dimwishlist:item=2742838700&perks=402033656,1954620775
dimwishlist:item=2742838700&perks=402033656,1562897767
dimwishlist:item=2742838700&perks=777589559,3038247973
dimwishlist:item=2742838700&perks=777589559,64866129
dimwishlist:item=2742838700&perks=2308090567,3038247973
dimwishlist:item=2742838700&perks=2308090567,64866129
dimwishlist:item=2742838700&perks=777589559,1954620775
dimwishlist:item=2742838700&perks=777589559,1562897767
dimwishlist:item=2742838700&perks=2308090567,1954620775
dimwishlist:item=2742838700&perks=2308090567,1562897767



//notes:Annual Skate - Rank 44, Tier E by TheAegisRelic __ Column 1: Outlaw __ Column 2: Dragonfly, Timed Payload __ Origin Trait: None
dimwishlist:item=6857689&perks=1168162263,2848615171
dimwishlist:item=6857689&perks=1168162263,169755979
dimwishlist:item=6857689&perks=1347741687,2848615171
dimwishlist:item=6857689&perks=1347741687,169755979
dimwishlist:item=6857689&perks=1168162263,1954620775
dimwishlist:item=6857689&perks=1168162263,1562897767
dimwishlist:item=6857689&perks=1347741687,1954620775
dimwishlist:item=6857689&perks=1347741687,1562897767
dimwishlist:item=2145476623&perks=1168162263,2848615171
dimwishlist:item=2145476623&perks=1168162263,169755979
dimwishlist:item=2145476623&perks=1347741687,2848615171
dimwishlist:item=2145476623&perks=1347741687,169755979
dimwishlist:item=2145476623&perks=1168162263,1954620775
dimwishlist:item=2145476623&perks=1168162263,1562897767
dimwishlist:item=2145476623&perks=1347741687,1954620775
dimwishlist:item=2145476623&perks=1347741687,1562897767



//notes:D.F.A. - Rank 45, Tier E by TheAegisRelic __ Column 1: Outlaw __ Column 2: Timed Payload __ Origin Trait: Stunning Recovery
dimwishlist:item=575830664&perks=1168162263,1954620775,1281216113
dimwishlist:item=575830664&perks=1168162263,1562897767,1281216113
dimwishlist:item=575830664&perks=1347741687,1954620775,1281216113
dimwishlist:item=575830664&perks=1347741687,1562897767,1281216113
dimwishlist:item=2006308129&perks=1168162263,1954620775,1281216113
dimwishlist:item=2006308129&perks=1168162263,1562897767,1281216113
dimwishlist:item=2006308129&perks=1347741687,1954620775,1281216113
dimwishlist:item=2006308129&perks=1347741687,1562897767,1281216113
dimwishlist:item=4238497225&perks=1168162263,1954620775,1281216113
dimwishlist:item=4238497225&perks=1168162263,1562897767,1281216113
dimwishlist:item=4238497225&perks=1347741687,1954620775,1281216113
dimwishlist:item=4238497225&perks=1347741687,1562897767,1281216113



//notes:Seventh Seraph Officer Revolver - Rank 46, Tier F by TheAegisRelic __ Column 1: Reconstruction, Fourth Time's the Charm __ Column 2: Vorpal Weapon, Redirection __ Origin Trait: Rasputin's Arsenal
dimwishlist:item=1555959830&perks=1523832109,1546637391,566815328
dimwishlist:item=1555959830&perks=1523832109,3418165135,566815328
dimwishlist:item=1555959830&perks=461595545,1546637391,566815328
dimwishlist:item=1555959830&perks=461595545,3418165135,566815328
dimwishlist:item=1555959830&perks=1523832109,3201496230,566815328
dimwishlist:item=1555959830&perks=1523832109,1545231802,566815328
dimwishlist:item=1555959830&perks=461595545,3201496230,566815328
dimwishlist:item=1555959830&perks=461595545,1545231802,566815328
dimwishlist:item=1555959830&perks=1354429876,1546637391,566815328
dimwishlist:item=1555959830&perks=1354429876,3418165135,566815328
dimwishlist:item=1555959830&perks=848860060,1546637391,566815328
dimwishlist:item=1555959830&perks=848860060,3418165135,566815328
dimwishlist:item=1555959830&perks=1354429876,3201496230,566815328
dimwishlist:item=1555959830&perks=1354429876,1545231802,566815328
dimwishlist:item=1555959830&perks=848860060,3201496230,566815328
dimwishlist:item=1555959830&perks=848860060,1545231802,566815328
dimwishlist:item=3037520408&perks=1523832109,1546637391,566815328
dimwishlist:item=3037520408&perks=1523832109,3418165135,566815328
dimwishlist:item=3037520408&perks=461595545,1546637391,566815328
dimwishlist:item=3037520408&perks=461595545,3418165135,566815328
dimwishlist:item=3037520408&perks=1523832109,3201496230,566815328
dimwishlist:item=3037520408&perks=1523832109,1545231802,566815328
dimwishlist:item=3037520408&perks=461595545,3201496230,566815328
dimwishlist:item=3037520408&perks=461595545,1545231802,566815328
dimwishlist:item=3037520408&perks=1354429876,1546637391,566815328
dimwishlist:item=3037520408&perks=1354429876,3418165135,566815328
dimwishlist:item=3037520408&perks=848860060,1546637391,566815328
dimwishlist:item=3037520408&perks=848860060,3418165135,566815328
dimwishlist:item=3037520408&perks=1354429876,3201496230,566815328
dimwishlist:item=3037520408&perks=1354429876,1545231802,566815328
dimwishlist:item=3037520408&perks=848860060,3201496230,566815328
dimwishlist:item=3037520408&perks=848860060,1545231802,566815328



