// SMGs - 2025-09-13T18:16:27.959Z
//notes:Multimach CCX - Rank 1, Tier S by TheAegisRelic __ Column 1: Attrition Orbs __ Column 2: Kinetic Tremors, Frenzy __ Origin Trait: Field-Tested
dimwishlist:item=4116546788&perks=4245865861,31345821,120721526
dimwishlist:item=4116546788&perks=4245865861,639190697,120721526



//notes:The Immortal - Rank 31, Tier E by TheAegisRelic __ Column 1: Threat Detector __ Column 2: Hatchling __ Origin Trait: Field-Tested
dimwishlist:item=3193598749&perks=4071163871,831391274,2120661319
dimwishlist:item=3193598749&perks=4071163871,102912326,2120661319
dimwishlist:item=3193598749&perks=494941759,831391274,2120661319
dimwishlist:item=3193598749&perks=494941759,102912326,2120661319
dimwishlist:item=4039572196&perks=4071163871,831391274,2120661319
dimwishlist:item=4039572196&perks=4071163871,102912326,2120661319
dimwishlist:item=4039572196&perks=494941759,831391274,2120661319
dimwishlist:item=4039572196&perks=494941759,102912326,2120661319



//notes:Synchronic Roulette - Rank 32, Tier E by TheAegisRelic __ Column 1: Keep Away, Envious Assassin __ Column 2: Hatchling __ Origin Trait: Nanotech Tracer Rockets
dimwishlist:item=811403305&perks=3619207468,831391274,164468655
dimwishlist:item=811403305&perks=3619207468,102912326,164468655
dimwishlist:item=811403305&perks=3198323828,831391274,164468655
dimwishlist:item=811403305&perks=3198323828,102912326,164468655
dimwishlist:item=811403305&perks=968510818,831391274,164468655
dimwishlist:item=811403305&perks=968510818,102912326,164468655
dimwishlist:item=811403305&perks=424370782,831391274,164468655
dimwishlist:item=811403305&perks=424370782,102912326,164468655



//notes:Borrowed Time - Rank 33, Tier E by TheAegisRelic __ Column 1: Threat Detector, Grave Robber __ Column 2: Dragonfly, Surrounded, Frenzy __ Origin Trait: Field-Tested
dimwishlist:item=875848769&perks=4071163871,2848615171,2120661319
dimwishlist:item=875848769&perks=4071163871,169755979,2120661319
dimwishlist:item=875848769&perks=494941759,2848615171,2120661319
dimwishlist:item=875848769&perks=494941759,169755979,2120661319
dimwishlist:item=875848769&perks=4071163871,3708227201,2120661319
dimwishlist:item=875848769&perks=4071163871,781192741,2120661319
dimwishlist:item=875848769&perks=494941759,3708227201,2120661319
dimwishlist:item=875848769&perks=494941759,781192741,2120661319
dimwishlist:item=875848769&perks=4071163871,4104185692,2120661319
dimwishlist:item=875848769&perks=4071163871,3007133316,2120661319
dimwishlist:item=875848769&perks=494941759,4104185692,2120661319
dimwishlist:item=875848769&perks=494941759,3007133316,2120661319
dimwishlist:item=875848769&perks=1631667848,2848615171,2120661319
dimwishlist:item=875848769&perks=1631667848,169755979,2120661319
dimwishlist:item=875848769&perks=402033656,2848615171,2120661319
dimwishlist:item=875848769&perks=402033656,169755979,2120661319
dimwishlist:item=875848769&perks=1631667848,3708227201,2120661319
dimwishlist:item=875848769&perks=1631667848,781192741,2120661319
dimwishlist:item=875848769&perks=402033656,3708227201,2120661319
dimwishlist:item=875848769&perks=402033656,781192741,2120661319
dimwishlist:item=875848769&perks=1631667848,4104185692,2120661319
dimwishlist:item=875848769&perks=1631667848,3007133316,2120661319
dimwishlist:item=875848769&perks=402033656,4104185692,2120661319
dimwishlist:item=875848769&perks=402033656,3007133316,2120661319



//notes:Forensic Nightmare - Rank 34, Tier E by TheAegisRelic __ Column 1: Grave Robber __ Column 2: Headstone, Swashbuckler __ Origin Trait: Psychohack
dimwishlist:item=1526296434&perks=1631667848,124408337,79448657
dimwishlist:item=1526296434&perks=1631667848,1171887445,79448657
dimwishlist:item=1526296434&perks=402033656,124408337,79448657
dimwishlist:item=1526296434&perks=402033656,1171887445,79448657
dimwishlist:item=1526296434&perks=1631667848,4082225868,79448657
dimwishlist:item=1526296434&perks=1631667848,1161469972,79448657
dimwishlist:item=1526296434&perks=402033656,4082225868,79448657
dimwishlist:item=1526296434&perks=402033656,1161469972,79448657



//notes:Submission - Rank 35, Tier E by TheAegisRelic __ Column 1: Subsistence, Overflow __ Column 2: Frenzy, Swashbuckler __ Origin Trait: Souldrinker
dimwishlist:item=1941816543&perks=1820235745,4104185692,3363267119
dimwishlist:item=1941816543&perks=1820235745,3007133316,3363267119
dimwishlist:item=1941816543&perks=4245865861,4104185692,3363267119
dimwishlist:item=1941816543&perks=4245865861,3007133316,3363267119
dimwishlist:item=1941816543&perks=1820235745,4082225868,3363267119
dimwishlist:item=1941816543&perks=1820235745,1161469972,3363267119
dimwishlist:item=1941816543&perks=4245865861,4082225868,3363267119
dimwishlist:item=1941816543&perks=4245865861,1161469972,3363267119
dimwishlist:item=1941816543&perks=3643424744,4104185692,3363267119
dimwishlist:item=1941816543&perks=3643424744,3007133316,3363267119
dimwishlist:item=1941816543&perks=2682205016,4104185692,3363267119
dimwishlist:item=1941816543&perks=2682205016,3007133316,3363267119
dimwishlist:item=1941816543&perks=3643424744,4082225868,3363267119
dimwishlist:item=1941816543&perks=3643424744,1161469972,3363267119
dimwishlist:item=1941816543&perks=2682205016,4082225868,3363267119
dimwishlist:item=1941816543&perks=2682205016,1161469972,3363267119
dimwishlist:item=3886416794&perks=1820235745,4104185692,3363267119
dimwishlist:item=3886416794&perks=1820235745,3007133316,3363267119
dimwishlist:item=3886416794&perks=4245865861,4104185692,3363267119
dimwishlist:item=3886416794&perks=4245865861,3007133316,3363267119
dimwishlist:item=3886416794&perks=1820235745,4082225868,3363267119
dimwishlist:item=3886416794&perks=1820235745,1161469972,3363267119
dimwishlist:item=3886416794&perks=4245865861,4082225868,3363267119
dimwishlist:item=3886416794&perks=4245865861,1161469972,3363267119
dimwishlist:item=3886416794&perks=3643424744,4104185692,3363267119
dimwishlist:item=3886416794&perks=3643424744,3007133316,3363267119
dimwishlist:item=3886416794&perks=2682205016,4104185692,3363267119
dimwishlist:item=3886416794&perks=2682205016,3007133316,3363267119
dimwishlist:item=3886416794&perks=3643424744,4082225868,3363267119
dimwishlist:item=3886416794&perks=3643424744,1161469972,3363267119
dimwishlist:item=3886416794&perks=2682205016,4082225868,3363267119
dimwishlist:item=3886416794&perks=2682205016,1161469972,3363267119



//notes:Funnelweb - Rank 36, Tier E by TheAegisRelic __ Column 1: Auto-Loading Holster, Subsistence __ Column 2: Frenzy __ Origin Trait: Veist Stinger
dimwishlist:item=3341893443&perks=3300816228,4104185692,3988215619
dimwishlist:item=3341893443&perks=3300816228,3007133316,3988215619
dimwishlist:item=3341893443&perks=3528046508,4104185692,3988215619
dimwishlist:item=3341893443&perks=3528046508,3007133316,3988215619
dimwishlist:item=3341893443&perks=1820235745,4104185692,3988215619
dimwishlist:item=3341893443&perks=1820235745,3007133316,3988215619
dimwishlist:item=3341893443&perks=4245865861,4104185692,3988215619
dimwishlist:item=3341893443&perks=4245865861,3007133316,3988215619



//notes:Out of Bounds - Rank 37, Tier E by TheAegisRelic __ Column 1: Threat Detector, Demolitionist, Grave Robber __ Column 2: Surrounded, Swashbuckler __ Origin Trait: One Quiet Moment
dimwishlist:item=2988121501&perks=4071163871,3708227201,4091460919
dimwishlist:item=2988121501&perks=4071163871,781192741,4091460919
dimwishlist:item=2988121501&perks=494941759,3708227201,4091460919
dimwishlist:item=2988121501&perks=494941759,781192741,4091460919
dimwishlist:item=2988121501&perks=4071163871,4082225868,4091460919
dimwishlist:item=2988121501&perks=4071163871,1161469972,4091460919
dimwishlist:item=2988121501&perks=494941759,4082225868,4091460919
dimwishlist:item=2988121501&perks=494941759,1161469972,4091460919
dimwishlist:item=2988121501&perks=3523296417,3708227201,4091460919
dimwishlist:item=2988121501&perks=3523296417,781192741,4091460919
dimwishlist:item=2988121501&perks=1906147653,3708227201,4091460919
dimwishlist:item=2988121501&perks=1906147653,781192741,4091460919
dimwishlist:item=2988121501&perks=3523296417,4082225868,4091460919
dimwishlist:item=2988121501&perks=3523296417,1161469972,4091460919
dimwishlist:item=2988121501&perks=1906147653,4082225868,4091460919
dimwishlist:item=2988121501&perks=1906147653,1161469972,4091460919
dimwishlist:item=2988121501&perks=1631667848,3708227201,4091460919
dimwishlist:item=2988121501&perks=1631667848,781192741,4091460919
dimwishlist:item=2988121501&perks=402033656,3708227201,4091460919
dimwishlist:item=2988121501&perks=402033656,781192741,4091460919
dimwishlist:item=2988121501&perks=1631667848,4082225868,4091460919
dimwishlist:item=2988121501&perks=1631667848,1161469972,4091460919
dimwishlist:item=2988121501&perks=402033656,4082225868,4091460919
dimwishlist:item=2988121501&perks=402033656,1161469972,4091460919



//notes:Escape Velocity - Rank 38, Tier E by TheAegisRelic __ Column 1: Threat Detector, Grave Robber __ Column 2: Surrounded, Vorpal Weapon __ Origin Trait: None
dimwishlist:item=1459443448&perks=4071163871,3708227201
dimwishlist:item=1459443448&perks=4071163871,781192741
dimwishlist:item=1459443448&perks=494941759,3708227201
dimwishlist:item=1459443448&perks=494941759,781192741
dimwishlist:item=1459443448&perks=4071163871,1546637391
dimwishlist:item=1459443448&perks=4071163871,3418165135
dimwishlist:item=1459443448&perks=494941759,1546637391
dimwishlist:item=1459443448&perks=494941759,3418165135
dimwishlist:item=1459443448&perks=1631667848,3708227201
dimwishlist:item=1459443448&perks=1631667848,781192741
dimwishlist:item=1459443448&perks=402033656,3708227201
dimwishlist:item=1459443448&perks=402033656,781192741
dimwishlist:item=1459443448&perks=1631667848,1546637391
dimwishlist:item=1459443448&perks=1631667848,3418165135
dimwishlist:item=1459443448&perks=402033656,1546637391
dimwishlist:item=1459443448&perks=402033656,3418165135
dimwishlist:item=1786797708&perks=4071163871,3708227201
dimwishlist:item=1786797708&perks=4071163871,781192741
dimwishlist:item=1786797708&perks=494941759,3708227201
dimwishlist:item=1786797708&perks=494941759,781192741
dimwishlist:item=1786797708&perks=4071163871,1546637391
dimwishlist:item=1786797708&perks=4071163871,3418165135
dimwishlist:item=1786797708&perks=494941759,1546637391
dimwishlist:item=1786797708&perks=494941759,3418165135
dimwishlist:item=1786797708&perks=1631667848,3708227201
dimwishlist:item=1786797708&perks=1631667848,781192741
dimwishlist:item=1786797708&perks=402033656,3708227201
dimwishlist:item=1786797708&perks=402033656,781192741
dimwishlist:item=1786797708&perks=1631667848,1546637391
dimwishlist:item=1786797708&perks=1631667848,3418165135
dimwishlist:item=1786797708&perks=402033656,1546637391
dimwishlist:item=1786797708&perks=402033656,3418165135



//notes:Boondoggle Mk. 55 - Rank 39, Tier E by TheAegisRelic __ Column 1: Pugilist, Subsistence __ Column 2: Swashbuckler __ Origin Trait: Tex Balanced Stock
dimwishlist:item=32287609&perks=691659142,4082225868,2437618208
dimwishlist:item=32287609&perks=691659142,1161469972,2437618208
dimwishlist:item=32287609&perks=536173722,4082225868,2437618208
dimwishlist:item=32287609&perks=536173722,1161469972,2437618208
dimwishlist:item=32287609&perks=1820235745,4082225868,2437618208
dimwishlist:item=32287609&perks=1820235745,1161469972,2437618208
dimwishlist:item=32287609&perks=4245865861,4082225868,2437618208
dimwishlist:item=32287609&perks=4245865861,1161469972,2437618208



//notes:Death Adder - Rank 40, Tier F by TheAegisRelic __ Column 1: Feeding Frenzy, Auto-Loading Holster __ Column 2: Dragonfly __ Origin Trait: None
dimwishlist:item=2517599010&perks=2779035018,2848615171
dimwishlist:item=2517599010&perks=2779035018,169755979
dimwishlist:item=2517599010&perks=1171147302,2848615171
dimwishlist:item=2517599010&perks=1171147302,169755979
dimwishlist:item=2517599010&perks=3300816228,2848615171
dimwishlist:item=2517599010&perks=3300816228,169755979
dimwishlist:item=2517599010&perks=3528046508,2848615171
dimwishlist:item=2517599010&perks=3528046508,169755979
dimwishlist:item=2742490609&perks=2779035018,2848615171
dimwishlist:item=2742490609&perks=2779035018,169755979
dimwishlist:item=2742490609&perks=1171147302,2848615171
dimwishlist:item=2742490609&perks=1171147302,169755979
dimwishlist:item=2742490609&perks=3300816228,2848615171
dimwishlist:item=2742490609&perks=3300816228,169755979
dimwishlist:item=2742490609&perks=3528046508,2848615171
dimwishlist:item=2742490609&perks=3528046508,169755979



//notes:Stochastic Variable - Rank 41, Tier F by TheAegisRelic __ Column 1: Feeding Frenzy __ Column 2: Dragonfly __ Origin Trait: None
dimwishlist:item=1339362514&perks=2779035018,2848615171
dimwishlist:item=1339362514&perks=2779035018,169755979
dimwishlist:item=1339362514&perks=1171147302,2848615171
dimwishlist:item=1339362514&perks=1171147302,169755979
dimwishlist:item=2272470786&perks=2779035018,2848615171
dimwishlist:item=2272470786&perks=2779035018,169755979
dimwishlist:item=2272470786&perks=1171147302,2848615171
dimwishlist:item=2272470786&perks=1171147302,169755979



//notes:Rapacious Appetite - Rank 42, Tier F by TheAegisRelic __ Column 1: Envious Assassin, Fourth Time's the Charm __ Column 2: Headstone, Frenzy, One for All __ Origin Trait: Unsated Hunger
dimwishlist:item=1081724548&perks=968510818,124408337,2053642371
dimwishlist:item=1081724548&perks=968510818,1171887445,2053642371
dimwishlist:item=1081724548&perks=424370782,124408337,2053642371
dimwishlist:item=1081724548&perks=424370782,1171887445,2053642371
dimwishlist:item=1081724548&perks=968510818,4104185692,2053642371
dimwishlist:item=1081724548&perks=968510818,3007133316,2053642371
dimwishlist:item=1081724548&perks=424370782,4104185692,2053642371
dimwishlist:item=1081724548&perks=424370782,3007133316,2053642371
dimwishlist:item=1081724548&perks=968510818,4049631843,2053642371
dimwishlist:item=1081724548&perks=968510818,859780267,2053642371
dimwishlist:item=1081724548&perks=424370782,4049631843,2053642371
dimwishlist:item=1081724548&perks=424370782,859780267,2053642371
dimwishlist:item=1081724548&perks=1354429876,124408337,2053642371
dimwishlist:item=1081724548&perks=1354429876,1171887445,2053642371
dimwishlist:item=1081724548&perks=848860060,124408337,2053642371
dimwishlist:item=1081724548&perks=848860060,1171887445,2053642371
dimwishlist:item=1081724548&perks=1354429876,4104185692,2053642371
dimwishlist:item=1081724548&perks=1354429876,3007133316,2053642371
dimwishlist:item=1081724548&perks=848860060,4104185692,2053642371
dimwishlist:item=1081724548&perks=848860060,3007133316,2053642371
dimwishlist:item=1081724548&perks=1354429876,4049631843,2053642371
dimwishlist:item=1081724548&perks=1354429876,859780267,2053642371
dimwishlist:item=1081724548&perks=848860060,4049631843,2053642371
dimwishlist:item=1081724548&perks=848860060,859780267,2053642371



//notes:Extraordinary Rendition - Rank 43, Tier F by TheAegisRelic __ Column 1: Overflow, Subsistence __ Column 2: Frenzy __ Origin Trait: None
dimwishlist:item=1097616550&perks=3643424744,4104185692
dimwishlist:item=1097616550&perks=3643424744,3007133316
dimwishlist:item=1097616550&perks=2682205016,4104185692
dimwishlist:item=1097616550&perks=2682205016,3007133316
dimwishlist:item=1097616550&perks=1820235745,4104185692
dimwishlist:item=1097616550&perks=1820235745,3007133316
dimwishlist:item=1097616550&perks=4245865861,4104185692
dimwishlist:item=1097616550&perks=4245865861,3007133316



//notes:Pizzicato-22 - Rank 44, Tier F by TheAegisRelic __ Column 1: Ensemble, Ambitious Assassin __ Column 2: Swashbuckler __ Origin Trait: Suros Synergy
dimwishlist:item=4100775158&perks=2621346526,4082225868,4008116374
dimwishlist:item=4100775158&perks=2621346526,1161469972,4008116374
dimwishlist:item=4100775158&perks=2495011826,4082225868,4008116374
dimwishlist:item=4100775158&perks=2495011826,1161469972,4008116374
dimwishlist:item=4100775158&perks=2010801679,4082225868,4008116374
dimwishlist:item=4100775158&perks=2010801679,1161469972,4008116374
dimwishlist:item=4100775158&perks=3797647183,4082225868,4008116374
dimwishlist:item=4100775158&perks=3797647183,1161469972,4008116374



//notes:Enyo-D - Rank 45, Tier F by TheAegisRelic __ Column 1: Feeding Frenzy __ Column 2: Surrounded __ Origin Trait: Hakke Breach Armaments
dimwishlist:item=1601177201&perks=2779035018,3708227201,1607056502
dimwishlist:item=1601177201&perks=2779035018,781192741,1607056502
dimwishlist:item=1601177201&perks=1171147302,3708227201,1607056502
dimwishlist:item=1601177201&perks=1171147302,781192741,1607056502



//notes:Friction Fire - Rank 46, Tier F by TheAegisRelic __ Column 1: Threat Detector, Auto-Loading Holster __ Column 2: Rampage, Vorpal Weapon __ Origin Trait: None
dimwishlist:item=1513993763&perks=4071163871,3425386926
dimwishlist:item=1513993763&perks=4071163871,288411554
dimwishlist:item=1513993763&perks=494941759,3425386926
dimwishlist:item=1513993763&perks=494941759,288411554
dimwishlist:item=1513993763&perks=4071163871,1546637391
dimwishlist:item=1513993763&perks=4071163871,3418165135
dimwishlist:item=1513993763&perks=494941759,1546637391
dimwishlist:item=1513993763&perks=494941759,3418165135
dimwishlist:item=1513993763&perks=3300816228,3425386926
dimwishlist:item=1513993763&perks=3300816228,288411554
dimwishlist:item=1513993763&perks=3528046508,3425386926
dimwishlist:item=1513993763&perks=3528046508,288411554
dimwishlist:item=1513993763&perks=3300816228,1546637391
dimwishlist:item=1513993763&perks=3300816228,3418165135
dimwishlist:item=1513993763&perks=3528046508,1546637391
dimwishlist:item=1513993763&perks=3528046508,3418165135



//notes:Seventh Seraph VY-7 - Rank 47, Tier F by TheAegisRelic __ Column 1: Fourth Time's the Charm __ Column 2: Dragonfly __ Origin Trait: None
dimwishlist:item=766323545&perks=1354429876,2848615171
dimwishlist:item=766323545&perks=1354429876,169755979
dimwishlist:item=766323545&perks=848860060,2848615171
dimwishlist:item=766323545&perks=848860060,169755979



//notes:Every Waking Moment - Rank 48, Tier F by TheAegisRelic __ Column 1: Subsistence, Ambitious Assassin __ Column 2: Dragonfly __ Origin Trait: None
dimwishlist:item=4277547616&perks=1820235745,2848615171
dimwishlist:item=4277547616&perks=1820235745,169755979
dimwishlist:item=4277547616&perks=4245865861,2848615171
dimwishlist:item=4277547616&perks=4245865861,169755979
dimwishlist:item=4277547616&perks=2010801679,2848615171
dimwishlist:item=4277547616&perks=2010801679,169755979
dimwishlist:item=4277547616&perks=3797647183,2848615171
dimwishlist:item=4277547616&perks=3797647183,169755979


